,Code,Month,Temperature
1573,NZL,02,15.46372485
1574,NZL,03,13.8361961
1575,NZL,04,11.453828699999999
1576,NZL,05,8.870053315
1577,NZL,06,6.5078504
1578,NZL,07,5.92162048
1579,NZL,08,6.737795475
1580,NZL,09,8.316549929999999
1581,NZL,10,9.846869875
1582,NZL,11,11.9282283
1583,NZL,12,14.2524836
1584,OMN,01,19.92187965
1585,OMN,02,21.90294665
1586,OMN,03,25.503235150000002
1587,OMN,04,29.720205900000003
1588,OMN,05,32.91368685
1589,OMN,06,34.3598949
1590,OMN,07,33.626396750000005
1591,OMN,08,32.70366875
1592,OMN,09,31.30661165
1593,OMN,10,28.68519445
1594,OMN,11,25.08953445
1595,OMN,12,21.3515794
1596,OWID_KOS,01,0.29707864175000004
1597,OWID_KOS,02,2.659797147
1598,OWID_KOS,03,5.971520679999999
1599,OWID_KOS,04,10.61648611
1600,OWID_KOS,05,14.915725725000001
1601,OWID_KOS,06,19.2751854
1602,OWID_KOS,07,21.87507985
1603,OWID_KOS,08,21.724001100000002
1604,OWID_KOS,09,16.8058334
1605,OWID_KOS,10,11.334911925
1606,OWID_KOS,11,6.2046791
1607,OWID_KOS,12,1.9457409130000003
1608,OWID_WRL,01,12.6484156
1609,OWID_WRL,02,12.9077158
1610,OWID_WRL,03,13.639635575
1611,OWID_WRL,04,14.562779424999999
1612,OWID_WRL,05,15.466963125000001
1613,OWID_WRL,06,16.16665225
1614,OWID_WRL,07,16.44779735
1615,OWID_WRL,08,16.32496225
1616,OWID_WRL,09,15.70136285
1617,OWID_WRL,10,14.736272775
1618,OWID_WRL,11,13.62701385
1619,OWID_WRL,12,12.9115224
1620,PAK,01,8.65903165
1621,PAK,02,12.262270875
1622,PAK,03,17.45137145
1623,PAK,04,22.774048999999998
1624,PAK,05,27.28847695
1625,PAK,06,29.3081117
1626,PAK,07,29.21985325
1627,PAK,08,27.99775755
1628,PAK,09,26.144377300000002
1629,PAK,10,21.70683775
1630,PAK,11,15.379124749999999
1631,PAK,12,10.11014215
1632,PAN,01,24.8521226
1633,PAN,02,25.084055749999997
1634,PAN,03,25.40667965
1635,PAN,04,25.6627688
1636,PAN,05,25.5838332
1637,PAN,06,25.427357800000003
1638,PAN,07,25.32459875
1639,PAN,08,25.24015065
1640,PAN,09,25.17936815
1641,PAN,10,24.9002567
1642,PAN,11,24.62346295
1643,PAN,12,24.8229699
1644,PER,01,19.521833949999998
1645,PER,02,19.5248399
1646,PER,03,19.425409
1647,PER,04,19.1990357
1648,PER,05,18.65811775
1649,PER,06,18.1043001
1650,PER,07,17.9227411
1651,PER,08,18.486993599999998
1652,PER,09,19.1091037
1653,PER,10,19.41334985
1654,PER,11,19.5946536
1655,PER,12,19.4999967
1656,PHL,01,24.79788765
1657,PHL,02,25.08482145
1658,PHL,03,25.8918105
1659,PHL,04,26.8694347
1660,PHL,05,27.289153199999998
1661,PHL,06,26.9456789
1662,PHL,07,26.517195550000004
1663,PHL,08,26.5412695
1664,PHL,09,26.4390117
1665,PHL,10,26.230264999999996
1666,PHL,11,26.0427914
1667,PHL,12,25.46859915
1668,PNG,01,24.1999405
1669,PNG,02,24.14569305
1670,PNG,03,24.023880650000002
1671,PNG,04,23.9535539
1672,PNG,05,23.80300485
1673,PNG,06,23.3147809
1674,PNG,07,22.8810303
1675,PNG,08,22.8869205
1676,PNG,09,23.22850845
1677,PNG,10,23.7177336
1678,PNG,11,24.0755335
1679,PNG,12,24.27544
1680,POL,01,-0.9786763144999998
1681,POL,02,0.14070759875
1682,POL,03,3.5632421210000005
1683,POL,04,8.97407413
1684,POL,05,13.678612574999999
1685,POL,06,17.72493805
1686,POL,07,19.5126212
1687,POL,08,18.90816345
1688,POL,09,14.499254250000002
1689,POL,10,9.26374607
1690,POL,11,4.6639017250000006
1691,POL,12,1.03494382
1692,PRI,01,23.944992
1693,PRI,02,23.8937272
1694,PRI,03,24.11800265
1695,PRI,04,24.75309385
1696,PRI,05,25.62922855
1697,PRI,06,26.561467800000003
1698,PRI,07,26.84036865
1699,PRI,08,26.911489749999998
1700,PRI,09,26.716543100000003
1701,PRI,10,26.32248095
1702,PRI,11,25.42300005
1703,PRI,12,24.60881175
1704,PRK,01,-9.341257785
1705,PRK,02,-6.045521195
1706,PRK,03,0.7544885435
1707,PRK,04,7.946575285
1708,PRK,05,14.0181522
1709,PRK,06,18.48817245
1710,PRK,07,21.892240649999998
1711,PRK,08,21.9234547
1712,PRK,09,16.832266100000002
1713,PRK,10,9.632686
1714,PRK,11,1.298473599
1715,PRK,12,-7.493375005
1716,PRT,01,8.89565954
1717,PRT,02,9.902539684999999
1718,PRT,03,11.889230225
1719,PRT,04,14.12123515
1720,PRT,05,17.117006975000002
1721,PRT,06,20.1136319
1722,PRT,07,22.449822750000003
1723,PRT,08,22.7415135
1724,PRT,09,20.3544436
1725,PRT,10,17.1342074
1726,PRT,11,12.2382125
1727,PRT,12,9.772036925
1728,PRY,01,28.2211702
1729,PRY,02,27.62390745
1730,PRY,03,26.572452249999998
1731,PRY,04,24.2441755
1732,PRY,05,20.347366450000003
1733,PRY,06,19.22216065
1734,PRY,07,19.12031895
1735,PRY,08,21.26206095
1736,PRY,09,23.586764199999998
1737,PRY,10,25.79882495
1738,PRY,11,26.609994899999997
1739,PRY,12,27.863906050000004
1740,PSE,01,12.04546055
1741,PSE,02,13.1718248
1742,PSE,03,15.757837649999999
1743,PSE,04,19.3986938
1744,PSE,05,23.1979966
1745,PSE,06,26.174027000000002
1746,PSE,07,28.157814600000002
1747,PSE,08,28.449609
1748,PSE,09,26.78171235
1749,PSE,10,23.5371215
1750,PSE,11,18.339500649999998
1751,PSE,12,14.023858899999999
1752,PYF,01,25.97350105
1753,PYF,02,26.2459962
1754,PYF,03,26.4924397
1755,PYF,04,26.374268999999998
1756,PYF,05,25.8978335
1757,PYF,06,25.27747395
1758,PYF,07,24.69521735
1759,PYF,08,24.3018184
1760,PYF,09,24.34746615
1761,PYF,10,24.6578756
1762,PYF,11,25.2687806
1763,PYF,12,25.7808959
1764,QAT,01,17.5554315
1765,QAT,02,18.98744005
1766,QAT,03,22.68185535
1767,QAT,04,27.43247865
1768,QAT,05,32.67402955
1769,QAT,06,35.038019150000004
1770,QAT,07,36.3973814
1771,QAT,08,36.2427214
1772,QAT,09,33.895590850000005
1773,QAT,10,29.994354800000004
1774,QAT,11,24.73967965
1775,QAT,12,19.53680545
1776,ROU,01,-1.12068395505
1777,ROU,02,0.9113673760000001
1778,ROU,03,5.123156055
1779,ROU,04,10.631677195
1780,ROU,05,15.4278778
1781,ROU,06,19.589401799999997
1782,ROU,07,21.578110000000002
1783,ROU,08,21.4686928
1784,ROU,09,16.50771125
1785,ROU,10,10.56457545
1786,ROU,11,5.39512279
1787,ROU,12,0.8232243945000001
1788,RUS,01,-22.5635806
1789,RUS,02,-20.3570749
1790,RUS,03,-11.87315935
1791,RUS,04,-2.6473641619999997
1792,RUS,05,5.8157949250000005
1793,RUS,06,13.614944474999998
1794,RUS,07,16.3518202
1795,RUS,08,13.792363624999998
1796,RUS,09,7.127817105
1797,RUS,10,-2.029247647
1798,RUS,11,-13.143801875
1799,RUS,12,-19.994777
1800,RWA,01,19.7815625
1801,RWA,02,20.03602495
1802,RWA,03,19.7769425
1803,RWA,04,19.4028944
1804,RWA,05,19.648393849999998
1805,RWA,06,19.77551445
1806,RWA,07,20.0683973
1807,RWA,08,20.40792705
1808,RWA,09,20.05863155
1809,RWA,10,19.734998049999998
1810,RWA,11,19.11253085
1811,RWA,12,19.32023585
1812,SAU,01,15.4842614
1813,SAU,02,18.1082212
1814,SAU,03,22.38110355
1815,SAU,04,26.7992023
1816,SAU,05,31.491496
1817,SAU,06,34.3842197
1818,SAU,07,35.4829699
1819,SAU,08,35.3527267
1820,SAU,09,32.6596543
1821,SAU,10,27.573866
1822,SAU,11,21.515488949999998
1823,SAU,12,16.724558
1824,SDN,01,20.4680806
1825,SDN,02,23.03986045
1826,SDN,03,26.56734135
1827,SDN,04,29.850752949999997
1828,SDN,05,31.8687056
1829,SDN,06,32.2132346
1830,SDN,07,30.827018350000003
1831,SDN,08,30.057572299999997
1832,SDN,09,30.219797399999997
1833,SDN,10,28.8901679
1834,SDN,11,25.02401285
1835,SDN,12,21.62742375
1836,SEN,01,25.47146055
1837,SEN,02,27.461276299999998
1838,SEN,03,29.83924595
1839,SEN,04,31.51543855
1840,SEN,05,32.0306493
1841,SEN,06,31.137485249999997
1842,SEN,07,29.250267150000003
1843,SEN,08,28.234622350000002
1844,SEN,09,28.3254905
1845,SEN,10,29.5833016
1846,SEN,11,28.2776571
1847,SEN,12,25.927391699999998
1848,SGS,01,2.033760685
1849,SGS,02,2.367454875
1850,SGS,03,1.8937300425
1851,SGS,04,0.46373908032438005
1852,SGS,05,-1.3622588665
1853,SGS,06,-2.616310495
1854,SGS,07,-3.608341225
1855,SGS,08,-3.4635586950000006
1856,SGS,09,-2.1598613605
1857,SGS,10,-0.9125436027699999
1858,SGS,11,0.3618478095
1859,SGS,12,1.3157593002
1860,SHN,01,22.72072605
1861,SHN,02,23.8592162
1862,SHN,03,24.22005165
1863,SHN,04,23.72759095
1864,SHN,05,22.67389675
1865,SHN,06,21.35079485
1866,SHN,07,20.2652281
1867,SHN,08,19.53049625
1868,SHN,09,19.29011225
1869,SHN,10,19.397216800000002
1870,SHN,11,19.964239499999998
1871,SHN,12,21.14071505
1872,SLB,01,26.750095249999998
1873,SLB,02,26.6013134
1874,SLB,03,26.583488499999998
1875,SLB,04,26.5523276
1876,SLB,05,26.440770500000003
1877,SLB,06,26.16003045
1878,SLB,07,25.857965749999998
1879,SLB,08,25.724003849999995
1880,SLB,09,25.932568099999997
1881,SLB,10,26.1656235
1882,SLB,11,26.446521699999998
1883,SLB,12,26.6744536
1884,SLE,01,26.65355895
1885,SLE,02,27.820657699999998
1886,SLE,03,28.13313155
1887,SLE,04,27.671050400000002
1888,SLE,05,26.499354699999998
1889,SLE,06,25.20751945
1890,SLE,07,24.3810022
1891,SLE,08,24.15596575
1892,SLE,09,24.619751200000003
1893,SLE,10,25.2034159
1894,SLE,11,25.55004555
1895,SLE,12,25.9183003
1896,SLV,01,25.76512795
1897,SLV,02,26.41586
1898,SLV,03,27.242852149999997
1899,SLV,04,27.731390850000004
1900,SLV,05,27.06215925
1901,SLV,06,26.139435300000002
1902,SLV,07,26.854863849999997
1903,SLV,08,26.4838793
1904,SLV,09,25.8395258
1905,SLV,10,25.463771649999998
1906,SLV,11,25.3682363
1907,SLV,12,25.5958762
1908,SOM,01,25.0675001
1909,SOM,02,25.8721791
1910,SOM,03,27.2679949
1911,SOM,04,27.7433579
1912,SOM,05,27.7549201
1913,SOM,06,27.8536946
1914,SOM,07,27.1428773
1915,SOM,08,27.394978350000002
1916,SOM,09,27.8237457
1917,SOM,10,26.5931773
1918,SOM,11,25.54629645
1919,SOM,12,25.2247456
1920,SRB,01,0.47510462855
1921,SRB,02,2.709311726
1922,SRB,03,6.618499054999999
1923,SRB,04,11.70329485
1924,SRB,05,16.04153875
1925,SRB,06,20.1527547
1926,SRB,07,22.29847895
1927,SRB,08,22.02903795
1928,SRB,09,17.24720975
1929,SRB,10,11.73632125
1930,SRB,11,6.660284675
1931,SRB,12,2.1188114825
1932,SSD,01,29.00715525
1933,SSD,02,30.73642845
1934,SSD,03,31.508761800000002
1935,SSD,04,30.7035483
1936,SSD,05,28.96679155
1937,SSD,06,27.241412500000003
1938,SSD,07,25.870731999999997
1939,SSD,08,25.5450743
1940,SSD,09,26.07012635
1941,SSD,10,26.82744865
1942,SSD,11,27.9751743
1943,SSD,12,28.623305800000004
1944,STP,01,26.4358139
1945,STP,02,26.96868895
1946,STP,03,27.3172685
1947,STP,04,27.210745300000003
1948,STP,05,26.40480505
1949,STP,06,24.7585099
1950,STP,07,23.82055065
1951,STP,08,24.034451400000002
1952,STP,09,24.7676514
1953,STP,10,25.425
1954,STP,11,25.7723449
1955,STP,12,26.063420100000002
1956,SUR,01,25.2528931
1957,SUR,02,25.2071774
1958,SUR,03,25.7310797
1959,SUR,04,25.7518835
1960,SUR,05,25.568288000000003
1961,SUR,06,25.5508456
1962,SUR,07,25.57626595
1963,SUR,08,26.270214700000004
1964,SUR,09,27.2666527
1965,SUR,10,27.69992835
1966,SUR,11,27.124396150000003
1967,SUR,12,25.77349005
1968,SVK,01,-1.6579222064999999
1969,SVK,02,0.166981269
1970,SVK,03,4.07800601
1971,SVK,04,9.523606215
1972,SVK,05,13.7833796
1973,SVK,06,18.0478627
1974,SVK,07,19.7455366
1975,SVK,08,19.1698882
1976,SVK,09,14.536756375
1977,SVK,10,9.130323964999999
1978,SVK,11,4.2686616299999995
1979,SVK,12,-0.11701342049999999
1980,SVN,01,0.5968313215000001
1981,SVN,02,2.1403910355
1982,SVN,03,5.78690019
1983,SVN,04,10.529205475000001
1984,SVN,05,14.57034195
1985,SVN,06,19.02568745
1986,SVN,07,20.864271350000003
1987,SVN,08,20.05664905
1988,SVN,09,15.568433350000001
1989,SVN,10,10.934723250000001
1990,SVN,11,5.983620255
1991,SVN,12,1.6011007708
1992,SWE,01,-5.880560395
1993,SWE,02,-5.4927812075
1994,SWE,03,-2.3244311395
1995,SWE,04,2.6614956249999997
1996,SWE,05,8.234794130000001
1997,SWE,06,13.068872149999999
1998,SWE,07,15.4746174
1999,SWE,08,13.883481575
2000,SWE,09,9.7256266
2001,SWE,10,4.0902904300000005
2002,SWE,11,-0.6166703485
2003,SWE,12,-4.0624088364999995
2004,SWZ,01,23.22977465
2005,SWZ,02,23.4067916
2006,SWZ,03,22.45935765
2007,SWZ,04,19.961191
2008,SWZ,05,17.8665542
2009,SWZ,06,15.603706475000001
2010,SWZ,07,15.4270396
2011,SWZ,08,17.228468275
2012,SWZ,09,19.462911249999998
2013,SWZ,10,20.1600724
2014,SWZ,11,21.50991465
2015,SWZ,12,22.7096407
2016,SYC,01,26.6145798
2017,SYC,02,27.21547165
2018,SYC,03,27.551210049999998
2019,SYC,04,27.701816400000002
2020,SYC,05,27.411404249999997
2021,SYC,06,26.30817675
2022,SYC,07,25.3577643
2023,SYC,08,25.376061099999998
2024,SYC,09,25.8768861
2025,SYC,10,26.385358250000003
2026,SYC,11,26.6047727
2027,SYC,12,26.51083615
2028,SYR,01,7.543254355
2029,SYR,02,9.77324181
2030,SYR,03,13.651138900000001
2031,SYR,04,18.66590585
2032,SYR,05,23.6336335
2033,SYR,06,28.18721215
2034,SYR,07,30.75495385
2035,SYR,08,30.62792025
2036,SYR,09,27.1106414
2037,SYR,10,21.520509699999998
2038,SYR,11,14.058830875000002
2039,SYR,12,9.2777078
2040,TCD,01,20.7573012
2041,TCD,02,23.8809439
2042,TCD,03,27.849477
2043,TCD,04,31.052428650000003
2044,TCD,05,32.37405255
2045,TCD,06,31.98570105
2046,TCD,07,30.3133379
2047,TCD,08,29.0820493
2048,TCD,09,29.451768649999998
2049,TCD,10,28.344811449999998
2050,TCD,11,24.8458848
2051,TCD,12,21.4310114
2052,TGO,01,27.299455549999998
2053,TGO,02,29.294633049999998
2054,TGO,03,29.795284450000004
2055,TGO,04,29.06259055
2056,TGO,05,27.94592645
2057,TGO,06,26.51469745
2058,TGO,07,25.48926815
2059,TGO,08,25.02065795
2060,TGO,09,25.4406759
2061,TGO,10,26.4092338
2062,TGO,11,27.39810135
2063,TGO,12,27.087667449999998
2064,THA,01,23.62543495
2065,THA,02,25.5639286
2066,THA,03,27.6272769
2067,THA,04,28.888809099999996
2068,THA,05,28.463056
2069,THA,06,27.95393985
2070,THA,07,27.33670385
2071,THA,08,27.101119949999998
2072,THA,09,26.894935850000003
2073,THA,10,26.419372950000003
2074,THA,11,25.5010828
2075,THA,12,23.6408931
2076,TJK,01,-13.047270274999999
2077,TJK,02,-10.12944901
2078,TJK,03,-4.48745645
2079,TJK,04,0.2520156885
2080,TJK,05,5.38275072
2081,TJK,06,9.97715379
2082,TJK,07,13.627211299999999
2083,TJK,08,13.036212525
2084,TJK,09,8.775863789999999
2085,TJK,10,0.41969648290000006
2086,TJK,11,-7.147173100000001
2087,TJK,12,-11.98276895
2088,TKM,01,2.2932615079999996
2089,TKM,02,4.6441109535
2090,TKM,03,11.434097025
2091,TKM,04,18.03439645
2092,TKM,05,24.900154399999998
2093,TKM,06,30.389820199999996
2094,TKM,07,32.133407
2095,TKM,08,29.814702099999998
2096,TKM,09,23.7485842
2097,TKM,10,15.830247550000001
2098,TKM,11,8.3463591
2099,TKM,12,3.4561823699999996
2100,TLS,01,25.33153565
2101,TLS,02,25.089395
2102,TLS,03,25.03812805
2103,TLS,04,24.87349375
2104,TLS,05,24.3604841
2105,TLS,06,23.4729567
2106,TLS,07,22.891551200000002
2107,TLS,08,23.1150746
2108,TLS,09,24.222856450000002
2109,TLS,10,25.5277066
2110,TLS,11,26.294293399999997
2111,TLS,12,25.79483085
2112,TTO,01,25.464497299999998
2113,TTO,02,25.5592255
2114,TTO,03,25.9495025
2115,TTO,04,26.544953650000004
2116,TTO,05,26.90089765
2117,TTO,06,26.5428455
2118,TTO,07,26.51718005
2119,TTO,08,26.847303900000004
2120,TTO,09,27.3077072
2121,TTO,10,27.0107344
2122,TTO,11,26.450432999999997
2123,TTO,12,25.90928225
2124,TUN,01,11.0866739
2125,TUN,02,12.296843475
2126,TUN,03,15.457519350000002
2127,TUN,04,19.1825306
2128,TUN,05,23.23319745
2129,TUN,06,27.6863697
2130,TUN,07,30.5725198
2131,TUN,08,30.1338097
2132,TUN,09,27.020521600000002
2133,TUN,10,22.4008733
2134,TUN,11,16.612339825
2135,TUN,12,12.280650099999999
2136,TUR,01,0.4955397155
2137,TUR,02,2.3692889784999998
2138,TUR,03,5.984651315
2139,TUR,04,10.904034525
2140,TUR,05,15.467357999999999
2141,TUR,06,20.2900814
2142,TUR,07,23.6198011
2143,TUR,08,23.9978093
2144,TUR,09,19.5346914
2145,TUR,10,13.613043999999999
2146,TUR,11,7.378028325
2147,TUR,12,2.7803474385
2148,TZA,01,23.48522175
2149,TZA,02,23.718532099999997
2150,TZA,03,23.47261365
2151,TZA,04,22.8285371
2152,TZA,05,22.4041586
2153,TZA,06,21.51011805
2154,TZA,07,21.1098584
2155,TZA,08,22.07303895
2156,TZA,09,23.3005354
2157,TZA,10,24.3515154
2158,TZA,11,24.31910875
2159,TZA,12,23.73447295
2160,UGA,01,24.4078403
2161,UGA,02,25.089422250000002
2162,UGA,03,24.592146149999998
2163,UGA,04,23.4645183
2164,UGA,05,23.108373649999997
2165,UGA,06,22.8477585
2166,UGA,07,22.5589133
2167,UGA,08,22.525556
2168,UGA,09,22.76235785
2169,UGA,10,23.003226599999998
2170,UGA,11,22.966531449999998
2171,UGA,12,23.5448241
2172,UKR,01,-2.7881655590000003
2173,UKR,02,-1.546330974
2174,UKR,03,3.157354393
2175,UKR,04,10.13829125
2176,UKR,05,15.913958725
2177,UKR,06,20.2341462
2178,UKR,07,21.9574737
2179,UKR,08,21.674424199999997
2180,UKR,09,16.0454742
2181,UKR,10,9.56141703
2182,UKR,11,3.958982055
2183,UKR,12,-0.11923400500000003
2184,URY,01,24.27474295
2185,URY,02,23.46951485
2186,URY,03,21.29557485
2187,URY,04,18.1676324
2188,URY,05,14.251270074999999
2189,URY,06,11.90756715
2190,URY,07,11.340271575
2191,URY,08,12.68210955
2192,URY,09,14.502646924999999
2193,URY,10,17.16516815
2194,URY,11,20.28066295
2195,URY,12,22.552051
2196,USA,01,-2.3701748129999998
2197,USA,02,-0.857049959075
2198,USA,03,3.6961376049999997
2199,USA,04,8.969812684999999
2200,USA,05,14.747169
2201,USA,06,20.114034699999998
2202,USA,07,22.58655745
2203,USA,08,21.466441600000003
2204,USA,09,17.51002225
2205,USA,10,10.64401405
2206,USA,11,3.69149965
2207,USA,12,-0.886181287
2208,UZB,01,-2.0586101793
2209,UZB,02,0.334444489
2210,UZB,03,8.21167353
2211,UZB,04,15.6861391
2212,UZB,05,22.6319982
2213,UZB,06,27.8768554
2214,UZB,07,29.57628295
2215,UZB,08,27.16390335
2216,UZB,09,20.5814132
2217,UZB,10,12.50756745
2218,UZB,11,4.731810375
2219,UZB,12,-0.5722439462000001
2220,VCT,01,25.67863615
2221,VCT,02,25.505505399999997
2222,VCT,03,25.65442655
2223,VCT,04,26.14741505
2224,VCT,05,26.7743852
2225,VCT,06,26.937611399999998
2226,VCT,07,26.92850945
2227,VCT,08,27.19680485
2228,VCT,09,27.60407725
2229,VCT,10,27.421826199999998
2230,VCT,11,26.89050905
2231,VCT,12,26.3666915
2232,VEN,01,25.6218906
2233,VEN,02,26.184371
2234,VEN,03,26.60928825
2235,VEN,04,26.4774641
2236,VEN,05,25.85128955
2237,VEN,06,25.17399315
2238,VEN,07,24.9830748
2239,VEN,08,25.3399149
2240,VEN,09,25.8621123
2241,VEN,10,25.907187800000003
2242,VEN,11,25.719848849999998
2243,VEN,12,25.58044915
2244,VIR,01,25.34875345
2245,VIR,02,25.06605215
2246,VIR,03,25.13753195
2247,VIR,04,25.6893096
2248,VIR,05,26.491767850000002
2249,VIR,06,27.243861449999997
2250,VIR,07,27.42313845
2251,VIR,08,27.679128900000002
2252,VIR,09,27.764721650000002
2253,VIR,10,27.53598635
2254,VIR,11,26.827715949999998
2255,VIR,12,26.034074500000003
2256,VNM,01,19.47309075
2257,VNM,02,20.99164435
2258,VNM,03,23.1851461
2259,VNM,04,25.3827341
2260,VNM,05,26.726575150000002
2261,VNM,06,27.22174175
2262,VNM,07,26.751205600000002
2263,VNM,08,26.518269800000002
2264,VNM,09,25.8457809
2265,VNM,10,24.4241309
2266,VNM,11,22.7980327
2267,VNM,12,20.1256323
2268,VUT,01,26.21713435
2269,VUT,02,26.40956915
2270,VUT,03,26.2442122
2271,VUT,04,25.8971115
2272,VUT,05,25.101180399999997
2273,VUT,06,24.497531000000002
2274,VUT,07,23.8378896
2275,VUT,08,23.63903365
2276,VUT,09,24.05188105
2277,VUT,10,24.557522
2278,VUT,11,25.21092145
2279,VUT,12,25.86038885
2280,WSM,01,25.703297299999996
2281,WSM,02,25.6777133
2282,WSM,03,25.84580465
2283,WSM,04,25.870591150000003
2284,WSM,05,25.6303965
2285,WSM,06,25.27315685
2286,WSM,07,24.8276616
2287,WSM,08,24.6975342
2288,WSM,09,24.87151115
2289,WSM,10,25.10600225
2290,WSM,11,25.3875825
2291,WSM,12,25.52019735
2292,YEM,01,19.41573865
2293,YEM,02,21.3930189
2294,YEM,03,24.392002350000002
2295,YEM,04,27.0842539
2296,YEM,05,29.454951549999997
2297,YEM,06,31.203585750000002
2298,YEM,07,31.19062985
2299,YEM,08,30.5923323
2300,YEM,09,29.4164452
2301,YEM,10,25.788383099999997
2302,YEM,11,22.82284895
2303,YEM,12,19.711804649999998
2304,ZAF,01,23.52388015
2305,ZAF,02,23.11554005
2306,ZAF,03,21.4275807
2307,ZAF,04,17.86611945
2308,ZAF,05,14.842203825000002
2309,ZAF,06,11.681371875
2310,ZAF,07,11.37960245
2311,ZAF,08,13.523087275
2312,ZAF,09,17.01027235
2313,ZAF,10,19.54891365
2314,ZAF,11,21.12034735
2315,ZAF,12,22.692159
2316,ZMB,01,22.326610449999997
2317,ZMB,02,22.5586974
2318,ZMB,03,22.3803587
2319,ZMB,04,21.74996285
2320,ZMB,05,20.51225775
2321,ZMB,06,18.55960335
2322,ZMB,07,18.229512800000002
2323,ZMB,08,21.0001803
2324,ZMB,09,24.41804185
2325,ZMB,10,26.2947221
2326,ZMB,11,24.8095436
2327,ZMB,12,23.07344355
2328,ZWE,01,23.71368125
2329,ZWE,02,23.81283525
2330,ZWE,03,23.1879703
2331,ZWE,04,21.360841349999998
2332,ZWE,05,19.05775155
2333,ZWE,06,16.83047535
2334,ZWE,07,16.4219381
2335,ZWE,08,19.334539850000002
2336,ZWE,09,22.87009425
2337,ZWE,10,25.091547549999998
2338,ZWE,11,25.2639671
2339,ZWE,12,24.45926245
